"type","language","license","rightsHolder","ownerInstitutionCode","eventID","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","eventTime","eventRemarks","continent","country","countryCode","county","locality","geodeticDatum","footprintWKT","dynamicProperties"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200711_09_JM",202007,"Water Bird Count",59,"minutes","2020-07-11","09:01:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Ziwani","WGS84","LINESTRING (39.94227 -3.396656, 39.94515 -3.3966, 39.94738 -3.396622, 39.94757 -3.396598, 39.94766 -3.3966, 39.9479 -3.396609, 39.9542 -3.39645, 39.9545 -3.395685, 39.95462 -3.395328, 39.95464 -3.395301, 39.95647 -3.3886, 39.95648 -3.388803, 39.95649 -3.388901, 39.95657 -3.38892, 39.95695 -3.388989, 39.95711 -3.391831, 39.95719 -3.389023, 39.95722 -3.39177, 39.95743 -3.389066, 39.95747 -3.389089, 39.95773 -3.38917, 39.95798 -3.389251, 39.95806 -3.391121, 39.95841 -3.390759, 39.9585 -3.389406, 39.95871 -3.389636)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_08_JM",202007,"Water Bird Count",60,"minutes","2020-07-13","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.96969 -3.35155, 39.96971 -3.351571, 39.96987 -3.35128, 39.96991 -3.3517, 39.97 -3.3509, 39.97007 -3.351939, 39.97007 -3.35195, 39.97008 -3.350781, 39.9701 -3.35197, 39.9701 -3.351955, 39.97013 -3.350686, 39.97014 -3.351855, 39.97015 -3.351846, 39.97015 -3.351985, 39.97018 -3.350611, 39.9702 -3.350578, 39.97021 -3.34657, 39.97026 -3.346512, 39.97026 -3.346465, 39.97027 -3.352065, 39.97029 -3.346418, 39.97039 -3.350474, 39.97046 -3.35239, 39.97047 -3.352398, 39.97048 -3.352401, 39.97055 -3.346032, 39.9706 -3.352496, 39.9706 -3.350351, 39.97072 -3.352483, 39.97074 -3.352472, 39.97074 -3.352506, 39.97077 -3.352507, 39.97119 -3.346306, 39.97124 -3.349855, 39.97147 -3.348591, 39.97147 -3.348266, 39.97148 -3.349834, 39.97148 -3.348775, 39.97149 -3.347658, 39.97152 -3.349789, 39.97171 -3.349719)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_06_DK",202007,"Water Bird Count",60,"minutes","2020-07-13","06:01:00/07:01:00",,"Africa","Kenya","KE","Kilifi","Uyombo girls","WGS84","LINESTRING (39.95293 -3.402263, 39.95293 -3.403068, 39.95294 -3.40263, 39.95294 -3.403209, 39.95304 -3.399744, 39.95305 -3.399186, 39.95306 -3.400152, 39.95306 -3.403384, 39.95308 -3.400678, 39.95308 -3.40064, 39.95317 -3.39878, 39.95322 -3.403439, 39.9534 -3.398267, 39.9535 -3.398035, 39.95355 -3.403701, 39.95357 -3.404762, 39.95358 -3.404714, 39.95359 -3.405598, 39.95361 -3.406709, 39.95373 -3.396305, 39.95375 -3.397542, 39.9539 -3.396591, 39.9539 -3.396872, 39.95391 -3.396619, 39.95392 -3.39676, 39.95529 -3.409763, 39.95529 -3.409545, 39.9553 -3.409718, 39.9553 -3.409574, 39.95531 -3.409611, 39.95531 -3.409588)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_07_DK",202007,"Water Bird Count",60,"minutes","2020-07-13","07:01:00/08:01:00",,"Africa","Kenya","KE","Kilifi","Uyombo girls","WGS84","LINESTRING (39.95493 -3.414835, 39.955 -3.413645, 39.95505 -3.415938, 39.95506 -3.416816, 39.95506 -3.416067, 39.95517 -3.412873, 39.95517 -3.412885, 39.95524 -3.411166, 39.95524 -3.4109, 39.95526 -3.411468, 39.95527 -3.411585, 39.95529 -3.412538, 39.95529 -3.409763, 39.95529 -3.410045, 39.95529 -3.409545, 39.9553 -3.409718, 39.9553 -3.410023, 39.9553 -3.409574, 39.95531 -3.409611, 39.95531 -3.409588, 39.95531 -3.412038, 39.95531 -3.412058, 39.95532 -3.41228, 39.95532 -3.412368, 39.95533 -3.41227, 39.95563 -3.417567, 39.95578 -3.417519, 39.95591 -3.417553, 39.95649 -3.417509, 39.95671 -3.417527, 39.95683 -3.417517, 39.95689 -3.417218, 39.9575 -3.415765, 39.95751 -3.41571, 39.95751 -3.415706, 39.95751 -3.415778, 39.95751 -3.4157)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_08_DK",202007,"Water Bird Count",60,"minutes","2020-07-13","08:01:00/09:01:00",,"Africa","Kenya","KE","Kilifi","Uyombo girls","WGS84","LINESTRING (39.9575 -3.415765, 39.95751 -3.41571, 39.95751 -3.415706, 39.95751 -3.415778, 39.95751 -3.4157, 39.95753 -3.415693, 39.95755 -3.415615, 39.95776 -3.415417, 39.95776 -3.415417, 39.95776 -3.415417, 39.95785 -3.41379, 39.95796 -3.415376, 39.95814 -3.414076, 39.9583 -3.415378, 39.95831 -3.412128, 39.95831 -3.415379, 39.95832 -3.415378, 39.95836 -3.414011, 39.95844 -3.414076, 39.95857 -3.415228, 39.95863 -3.415208, 39.95877 -3.414731, 39.96016 -3.410352, 39.96077 -3.409114, 39.96155 -3.408004, 39.96191 -3.407493, 39.96207 -3.406807, 39.96221 -3.405754, 39.96225 -3.40559, 39.96232 -3.405092, 39.96237 -3.404904, 39.96237 -3.404905)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_07_JM",202007,"Water Bird Count",60,"minutes","2020-07-13","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.97072 -3.352483, 39.97074 -3.352472, 39.97077 -3.352507, 39.974 -3.351327, 39.97402 -3.351332, 39.97408 -3.351354, 39.9746 -3.350866, 39.9746 -3.350882, 39.97461 -3.350819, 39.97465 -3.350773, 39.97466 -3.346338, 39.97467 -3.346262, 39.97467 -3.346338, 39.97467 -3.346388, 39.97467 -3.346344, 39.97468 -3.346587, 39.97468 -3.346299, 39.97469 -3.34652, 39.97469 -3.346339, 39.9747 -3.346319, 39.97471 -3.346794, 39.97473 -3.346781, 39.97473 -3.346666, 39.97474 -3.346996, 39.97474 -3.347142, 39.97476 -3.346965, 39.97477 -3.346888, 39.97477 -3.346868, 39.97477 -3.346968, 39.97479 -3.346887, 39.9748 -3.350817, 39.97481 -3.34689, 39.97489 -3.347524, 39.97491 -3.34766, 39.97492 -3.347646, 39.97501 -3.348174, 39.97505 -3.348239, 39.97519 -3.348512, 39.97553 -3.349327, 39.97558 -3.350086)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_09_DK",202007,"Water Bird Count",60,"minutes","2020-07-13","09:01:00/10:01:00",,"Africa","Kenya","KE","Kilifi","Uyombo girls","WGS84","LINESTRING (39.95661 -3.396355, 39.95688 -3.39619, 39.95715 -3.396032, 39.95718 -3.396027, 39.95734 -3.395908, 39.95862 -3.396014, 39.95862 -3.396033, 39.95898 -3.396252, 39.95903 -3.396283, 39.95904 -3.396282, 39.95925 -3.396266, 39.95928 -3.396266, 39.95936 -3.396237, 39.95968 -3.396684, 39.95969 -3.397017, 39.96109 -3.397244, 39.96167 -3.399182, 39.96231 -3.399846, 39.96235 -3.404888, 39.96237 -3.404872, 39.96237 -3.404904, 39.96237 -3.404905, 39.96237 -3.404839, 39.96243 -3.404764, 39.96243 -3.40474, 39.96248 -3.404623, 39.9625 -3.404577, 39.96253 -3.404514, 39.96285 -3.403092, 39.96285 -3.402436, 39.96289 -3.40315, 39.96291 -3.403841, 39.96291 -3.402193, 39.96293 -3.4038, 39.96294 -3.401862, 39.96294 -3.400151, 39.96296 -3.401917, 39.96298 -3.401845, 39.96299 -3.401695, 39.96299 -3.401925)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_06_JM",202007,"Water Bird Count",59,"minutes","2020-07-13","06:01:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.93494 -3.46669, 39.97056 -3.341075, 39.97061 -3.341093, 39.97068 -3.341158, 39.97069 -3.341185, 39.97071 -3.341197, 39.97086 -3.341271, 39.97088 -3.341257, 39.97093 -3.341253, 39.97113 -3.341293, 39.97127 -3.341333, 39.97151 -3.341278, 39.97178 -3.341297, 39.97185 -3.341269, 39.97193 -3.341339, 39.97251 -3.341678, 39.97264 -3.341724, 39.97348 -3.342333, 39.97348 -3.342355, 39.97349 -3.342366, 39.97379 -3.342602, 39.97384 -3.342578, 39.97384 -3.342546, 39.97428 -3.343761, 39.97428 -3.343859, 39.97429 -3.34379, 39.97434 -3.344365, 39.97438 -3.344333, 39.9744 -3.345146, 39.97441 -3.345462, 39.97443 -3.345081, 39.97467 -3.346262, 39.97468 -3.346299, 39.9747 -3.346239)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200713_09_JM",202007,"Water Bird Count",47,"minutes","2020-07-13","09:00:00/09:47:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.96822 -3.348295, 39.96824 -3.348275, 39.96913 -3.348707, 39.96915 -3.348713, 39.96916 -3.348422, 39.96916 -3.348445, 39.96917 -3.348434, 39.96965 -3.34894, 39.96966 -3.348948, 39.9697 -3.348947, 39.96986 -3.348928, 39.97008 -3.347537, 39.9701 -3.347171, 39.9701 -3.347468, 39.9701 -3.347721, 39.97011 -3.347299, 39.97012 -3.347336, 39.97016 -3.346812, 39.97016 -3.346712, 39.97017 -3.346715, 39.97017 -3.346734, 39.97018 -3.346641, 39.97019 -3.346654, 39.97021 -3.34657, 39.97026 -3.346512, 39.97026 -3.346465)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_08_JM",202007,"Water Bird Count",60,"minutes","2020-07-14","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Timboni","WGS84","LINESTRING (39.99166 -3.355706, 39.99181 -3.355157, 39.99228 -3.355058, 39.99248 -3.354497, 39.99249 -3.356487, 39.99252 -3.354584, 39.99273 -3.354117, 39.99283 -3.353993, 39.99307 -3.353726, 39.9931 -3.35367, 39.99312 -3.353614, 39.99315 -3.353546, 39.99316 -3.353533, 39.99319 -3.353531, 39.99375 -3.356508, 39.99389 -3.356538, 39.99441 -3.356776, 39.99455 -3.356936, 39.99466 -3.357014, 39.99643 -3.358207, 39.99961 -3.358202, 39.99972 -3.358954, 40.00193 -3.356484, 40.00274 -3.35646, 40.00288 -3.354764, 40.00291 -3.354924, 40.00292 -3.354959)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_09_JM",202007,"Water Bird Count",60,"minutes","2020-07-14","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Timboni","WGS84","LINESTRING (40.00276 -3.350101, 40.00277 -3.351842, 40.00279 -3.352809, 40.00279 -3.353626, 40.00279 -3.350104, 40.00283 -3.353968, 40.00285 -3.354192, 40.00286 -3.354286, 40.00288 -3.354764, 40.00289 -3.354538, 40.00291 -3.354491, 40.00291 -3.354924, 40.00292 -3.354959, 40.00292 -3.354671, 40.00864 -3.349642, 40.00878 -3.349622, 40.00885 -3.353117, 40.00918 -3.349601, 40.00927 -3.349589, 40.00944 -3.351147, 40.00945 -3.349577, 40.00962 -3.350894, 40.00985 -3.350594, 40.01005 -3.353164, 40.01174 -3.351674, 40.01318 -3.351739)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_06_DK",202007,"Water Bird Count",60,"minutes","2020-07-14","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.999 -3.314247, 39.999 -3.31405, 39.999 -3.314009, 39.99901 -3.31402, 39.99901 -3.313858, 39.99905 -3.313517, 39.99905 -3.314586, 39.99905 -3.313659, 39.99907 -3.31481, 39.9991 -3.313067, 39.9991 -3.313346, 39.99912 -3.312932, 39.99914 -3.313043, 39.99916 -3.311925, 39.99918 -3.312722, 39.99918 -3.312584, 39.99922 -3.315641, 39.99922 -3.311926, 39.99923 -3.315501, 39.99924 -3.311907, 39.99925 -3.312181, 39.99925 -3.312091, 39.99932 -3.316418, 39.99933 -3.316451, 39.99935 -3.316535, 39.99941 -3.316937, 39.99942 -3.316972, 39.99945 -3.317178, 39.9995 -3.31719, 39.99952 -3.317689, 39.99953 -3.317768, 39.99975 -3.3191, 39.99976 -3.319295, 39.99976 -3.319103, 39.99977 -3.319181, 39.99979 -3.318819, 39.99982 -3.319463, 39.99985 -3.319851, 39.99986 -3.319761, 39.99989 -3.319915, 39.99995 -3.32047, 40.00011 -3.321257, 40.00024 -3.322177, 40.0003 -3.322366, 40.00033 -3.322708, 40.00034 -3.322702, 40.00034 -3.32276, 40.00034 -3.322723, 40.00034 -3.322678, 40.00034 -3.322652)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_08_DK",202007,"Water Bird Count",60,"minutes","2020-07-14","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.98839 -3.326248, 39.98839 -3.326258, 39.9885 -3.326495, 39.98852 -3.3261, 39.98876 -3.325985, 39.98911 -3.326437, 39.9892 -3.325506, 39.9892 -3.325555, 39.98931 -3.325435, 39.98939 -3.325275, 39.98945 -3.326437, 39.98946 -3.326431, 39.98981 -3.3249, 39.98982 -3.326398, 39.98993 -3.326406, 39.99018 -3.326377, 39.99065 -3.32634, 39.99065 -3.32634, 39.99067 -3.326335, 39.9907 -3.326357, 39.99074 -3.324006, 39.99075 -3.326337, 39.99077 -3.32397, 39.99078 -3.326351, 39.9908 -3.326342, 39.99082 -3.326314, 39.99137 -3.323494, 39.99142 -3.323495, 39.99225 -3.323474, 39.99246 -3.323612, 39.99281 -3.323581, 39.99289 -3.323569, 39.99359 -3.322895, 39.99361 -3.32283, 39.99362 -3.3228, 39.99362 -3.322792)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_09_DK",202007,"Water Bird Count",60,"minutes","2020-07-14","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.99359 -3.322895, 39.99361 -3.32283, 39.99362 -3.3228, 39.99362 -3.322792, 39.99364 -3.322768, 39.99366 -3.322769, 39.99371 -3.32271, 39.99378 -3.322617, 39.99395 -3.322402, 39.99396 -3.322391, 39.99403 -3.322308, 39.99406 -3.322244, 39.99417 -3.322071, 39.99418 -3.322075, 39.99418 -3.32207, 39.99449 -3.321811, 39.99465 -3.321724, 39.99485 -3.321592, 39.99495 -3.321577, 39.99525 -3.32139, 39.99555 -3.321211, 39.99619 -3.320466, 39.99641 -3.319948, 39.99656 -3.319166, 39.99659 -3.319408, 39.99681 -3.314419, 39.99695 -3.318306, 39.9977 -3.316489, 39.99774 -3.313314, 39.99779 -3.313323, 39.99817 -3.313466, 39.99859 -3.313449, 39.9987 -3.313476, 39.99897 -3.313492, 39.99914 -3.313168, 39.99915 -3.313282, 39.99918 -3.311912, 39.99923 -3.312457, 39.99924 -3.312414, 39.99925 -3.312133)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_07_JM",202007,"Water Bird Count",60,"minutes","2020-07-14","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Timboni","WGS84","LINESTRING (39.99021 -3.345184, 39.99054 -3.346393, 39.99063 -3.347176, 39.99188 -3.344889, 39.99262 -3.350289, 39.99271 -3.34488, 39.99288 -3.351341, 39.99312 -3.353614, 39.99315 -3.353546, 39.99316 -3.353533, 39.99319 -3.353531, 39.99369 -3.344754, 39.99383 -3.35287, 39.99435 -3.344728, 39.99458 -3.344708, 39.9955 -3.344658, 39.99595 -3.344668, 39.99661 -3.344656, 39.99673 -3.344647, 39.99691 -3.344624, 39.99704 -3.344621, 39.99705 -3.344619, 39.99716 -3.344582, 39.9972 -3.344597, 39.99723 -3.344586, 39.9973 -3.344557, 39.99732 -3.344559, 39.99733 -3.344573, 39.99736 -3.344571)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_07_DK",202007,"Water Bird Count",60,"minutes","2020-07-14","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.99075 -3.326337, 39.99078 -3.326351, 39.9908 -3.326342, 39.99082 -3.326314, 39.99287 -3.326157, 39.99298 -3.326148, 39.99399 -3.326048, 39.99451 -3.326048, 39.99484 -3.326051, 39.99498 -3.32465, 39.99556 -3.323368, 39.99567 -3.323356, 39.99651 -3.323278, 39.99717 -3.323154, 39.99742 -3.323121, 39.99765 -3.323107, 39.99818 -3.322995, 39.99823 -3.322967, 39.99963 -3.322893, 39.99964 -3.322887, 39.99964 -3.322896, 39.99997 -3.322842, 40.00002 -3.322835, 40.00004 -3.32283, 40.00017 -3.32287, 40.00017 -3.322855, 40.00021 -3.322827, 40.00029 -3.322836, 40.0003 -3.322825, 40.00033 -3.322708, 40.00034 -3.322702, 40.00034 -3.32276, 40.00034 -3.322723, 40.00034 -3.322678, 40.00034 -3.322652)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200714_06_JM",202007,"Water Bird Count",58,"minutes","2020-07-14","06:02:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Timboni","WGS84","LINESTRING (39.9973 -3.344557, 39.99733 -3.344573, 39.99736 -3.344571, 39.99852 -3.344449, 39.99966 -3.344388, 39.9999 -3.344374, 40.00126 -3.344298, 40.00137 -3.344257, 40.0014 -3.344277, 40.00176 -3.344284, 40.00199 -3.344324, 40.00243 -3.344276, 40.00395 -3.34414, 40.00592 -3.343913, 40.00674 -3.343805, 40.0075 -3.343777, 40.00763 -3.343735, 40.00771 -3.343729, 40.00805 -3.343706, 40.0081 -3.343714, 40.00895 -3.3437, 40.00904 -3.343695, 40.00944 -3.343666, 40.01072 -3.343551, 40.01089 -3.343527, 40.0118 -3.343437, 40.01186 -3.34343)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_06_JM",202007,"Water Bird Count",60,"minutes","2020-07-16","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.99718 -3.302966, 39.99719 -3.302581, 39.99724 -3.30352, 39.99724 -3.303354, 39.99735 -3.304022, 39.99736 -3.304154, 39.99738 -3.304666, 39.99739 -3.304688, 39.99743 -3.304958, 39.99751 -3.305199, 39.99753 -3.305375, 39.99756 -3.305459, 39.99759 -3.305668, 39.99763 -3.305756, 39.99777 -3.307026, 39.99778 -3.306974, 39.99779 -3.30701, 39.99784 -3.307267, 39.99788 -3.307481, 39.99791 -3.30755, 39.99798 -3.308049, 39.99804 -3.308276, 39.99806 -3.308496, 39.99813 -3.308934, 39.99838 -3.310841, 39.99873 -3.311927, 40.00016 -3.311764, 40.00094 -3.311568, 40.00095 -3.311546, 40.00101 -3.31143)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_08_JM",202007,"Water Bird Count",60,"minutes","2020-07-16","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.99901 -3.314426, 39.99903 -3.314524, 39.99907 -3.313825, 39.99925 -3.315685, 39.99926 -3.315884, 39.99928 -3.315994, 39.99929 -3.316088, 39.99935 -3.316514, 39.99949 -3.31762, 39.99966 -3.318534, 39.99974 -3.319073, 39.99975 -3.319151, 39.99977 -3.319251, 39.99999 -3.320422, 40.00032 -3.322822, 40.00036 -3.322919, 40.00053 -3.322781, 40.00056 -3.322775, 40.00057 -3.322792, 40.00059 -3.313341, 40.00066 -3.313326, 40.00087 -3.313335, 40.00129 -3.31329, 40.00129 -3.313287, 40.00133 -3.313263, 40.00136 -3.313273, 40.00241 -3.313223, 40.00255 -3.313225, 40.00359 -3.313118, 40.00365 -3.313124, 40.00384 -3.313063, 40.0039 -3.313074, 40.00392 -3.313057, 40.00393 -3.313065, 40.00399 -3.313069, 40.00401 -3.313058)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_09_JM",202007,"Water Bird Count",60,"minutes","2020-07-16","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (40.00053 -3.322781, 40.00056 -3.322775, 40.00057 -3.322792, 40.00062 -3.32278, 40.00064 -3.322805, 40.00077 -3.322791, 40.00092 -3.322756, 40.00104 -3.322745, 40.00114 -3.322748, 40.00146 -3.322748, 40.00192 -3.322748, 40.00413 -3.322458, 40.00474 -3.322398, 40.00484 -3.322398, 40.00599 -3.322265, 40.00725 -3.322166, 40.00932 -3.321927, 40.01085 -3.32189, 40.01089 -3.321846, 40.01102 -3.321744, 40.0111 -3.320389, 40.01117 -3.321755, 40.01126 -3.321486, 40.01127 -3.321657, 40.01128 -3.321684, 40.01239 -3.319176)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_06_DK",202007,"Water Bird Count",60,"minutes","2020-07-16","06:04:00/07:04:00",,"Africa","Kenya","KE","Kilifi","Muyaza","WGS84","LINESTRING (39.99887 -3.332566, 39.99887 -3.332564, 39.99889 -3.332558, 39.99892 -3.33255, 40.00051 -3.332382, 40.001 -3.332232, 40.00149 -3.332243, 40.00266 -3.332114, 40.0027 -3.332121, 40.00384 -3.331972, 40.00528 -3.331776, 40.00652 -3.331638, 40.00661 -3.3316, 40.00673 -3.331587, 40.00673 -3.331576, 40.00683 -3.331556, 40.00717 -3.331533, 40.00732 -3.33153, 40.00805 -3.331431, 40.00838 -3.331417, 40.0084 -3.331394, 40.00854 -3.331434, 40.00885 -3.331361, 40.00985 -3.331204, 40.01019 -3.3312, 40.01193 -3.33096, 40.01195 -3.33096, 40.01208 -3.330993, 40.01245 -3.330952, 40.01257 -3.330935, 40.01274 -3.330895, 40.01274 -3.330896)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_08_DK",202007,"Water Bird Count",60,"minutes","2020-07-16","08:04:00/09:04:00",,"Africa","Kenya","KE","Kilifi","Sally","WGS84","LINESTRING (39.98431 -3.334598, 39.98432 -3.334587, 39.98434 -3.335737, 39.98434 -3.335782, 39.98434 -3.334771, 39.98435 -3.334728, 39.98436 -3.335792, 39.98436 -3.335792, 39.98438 -3.336078, 39.98441 -3.33559, 39.98441 -3.335493, 39.98442 -3.335455, 39.98446 -3.334957, 39.98447 -3.335011, 39.98502 -3.337038, 39.98673 -3.33837, 39.98897 -3.342001, 39.98952 -3.342052, 39.9913 -3.339526, 39.99223 -3.339513, 39.9933 -3.33936, 39.99347 -3.339397, 39.99473 -3.339316, 39.9959 -3.33922, 39.99648 -3.339145, 39.99745 -3.339055, 39.99748 -3.339045, 39.99751 -3.339054, 39.9976 -3.339068, 39.9976 -3.339066)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_07_JM",202007,"Water Bird Count",60,"minutes","2020-07-16","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (40.00094 -3.311568, 40.00095 -3.311546, 40.00101 -3.31143, 40.00108 -3.311436, 40.00112 -3.311419, 40.00119 -3.3114, 40.00127 -3.311328, 40.00129 -3.311319, 40.00132 -3.31128, 40.00136 -3.31126, 40.00168 -3.3111, 40.00179 -3.310986, 40.00188 -3.310977, 40.00196 -3.310935, 40.00209 -3.310814, 40.00221 -3.310748, 40.00392 -3.313057, 40.00393 -3.313065, 40.00399 -3.313069, 40.00401 -3.313058, 40.00416 -3.309624, 40.00454 -3.309408, 40.00494 -3.309179, 40.00507 -3.309193, 40.00576 -3.309137, 40.00605 -3.312966, 40.00621 -3.309215, 40.00631 -3.312932, 40.0067 -3.309158, 40.00689 -3.312898, 40.00694 -3.309146, 40.007 -3.312896, 40.00716 -3.309144, 40.00849 -3.31243)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_07_DK",202007,"Water Bird Count",60,"minutes","2020-07-16","07:04:00/08:04:00",,"Africa","Kenya","KE","Kilifi","Sally","WGS84","LINESTRING (39.98409 -3.334567, 39.98431 -3.334598, 39.98432 -3.334587, 39.98434 -3.334598, 39.98454 -3.334502, 39.98642 -3.334175, 39.98665 -3.334148, 39.98909 -3.333822, 39.99112 -3.333532, 39.99195 -3.333446, 39.99195 -3.333442, 39.99248 -3.333365, 39.99252 -3.333387, 39.99356 -3.333198, 39.99571 -3.332915, 39.99648 -3.332831, 39.99677 -3.332789, 39.99681 -3.332796, 39.99681 -3.33278, 39.99683 -3.332799, 39.99728 -3.33273, 39.99736 -3.332712, 39.99765 -3.332701, 39.99793 -3.332663, 39.99839 -3.332592, 39.99854 -3.332593, 39.99865 -3.33257, 39.99875 -3.332573, 39.99878 -3.332567, 39.99887 -3.332566, 39.99887 -3.332564, 39.99889 -3.332558, 39.99892 -3.33255)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202007_20200716_09_DK",202007,"Water Bird Count",59,"minutes","2020-07-16","09:04:00/10:03:00",,"Africa","Kenya","KE","Kilifi","Sally","WGS84","LINESTRING (39.99745 -3.339055, 39.99748 -3.339045, 39.99751 -3.339054, 39.9976 -3.339068, 39.9976 -3.339066, 39.99772 -3.339055, 39.9985 -3.339035, 39.9986 -3.339032, 39.99867 -3.339318, 39.99876 -3.339014, 39.99938 -3.338993, 39.99968 -3.338958, 40.00131 -3.338805, 40.00176 -3.338783, 40.00459 -3.338602, 40.00483 -3.338561, 40.00503 -3.338564, 40.00907 -3.3383, 40.00964 -3.338256, 40.00965 -3.338253, 40.01125 -3.338145, 40.01185 -3.338224, 40.01186 -3.338816, 40.01206 -3.33935, 40.01304 -3.338087)","{gap: ""0"", }"
