Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Unidentified,Unidentified,0,2020-07-11,09:00,Seen,-3.388588,39.956524,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:00:12.211+0300
Unidentified,Unidentified,0,2020-07-11,09:00,Seen,-3.388633,39.956505,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:00:22.118+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-11,09:00,Heard,-3.388818,39.956435,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:00:53.562+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,09:01,Heard,-3.388942,39.956612,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:01:51.180+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-11,09:02,Heard,-3.388934,39.956815,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:02:25.631+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-11,09:04,Heard,-3.38908,39.957333,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:04:12.199+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-11,09:04,Seen,-3.389085,39.957398,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:04:31.537+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-11,09:04,Seen,-3.389124,39.957502,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:04:47.797+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-11,09:05,Heard,-3.389192,39.957768,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:05:26.341+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-11,09:05,Heard,-3.38924,39.957916,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:05:56.034+0300
African Bare-eyed Thrush,Turdus tephronotus,2750,2020-07-11,09:07,Heard,-3.389385,39.95846,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:07:49.100+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-11,09:09,Heard,-3.389499,39.958649,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:09:01.532+0300
African Golden Oriole,Oriolus auratus,520,2020-07-11,09:12,Heard,-3.390692,39.958426,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:12:55.402+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-11,09:14,Seen,-3.391081,39.958082,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:14:03.925+0300
House Crow,Corvus splendens,989,2020-07-11,09:16,Seen,-3.39156,39.957514,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:16:30.528+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-11,09:16,Seen,-3.391625,39.957431,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:16:51.027+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-11,09:28,Heard,-3.39516,39.954702,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:28:01.507+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,09:28,Heard,-3.395314,39.954645,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:28:34.787+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-11,09:29,Heard,-3.395626,39.954532,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:29:32.721+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-11,09:31,Seen,-3.396418,39.954228,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:31:43.376+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-11,09:47,Heard,-3.396591,39.948046,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:47:03.442+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-11,09:47,Seen,-3.396603,39.947806,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:47:43.120+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-11,09:47,Heard,-3.396604,39.947765,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:47:53.249+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-11,09:49,Seen,-3.396605,39.946941,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:49:42.252+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-11,09:53,Heard,-3.39662,39.945146,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T09:53:36.678+0300
Unidentified,Unidentified,0,2020-07-11,10:00,Seen,-3.396662,39.942297,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T10:00:10.128+0300
Unidentified,Unidentified,0,2020-07-13,06:01,Seen,-3.341075,39.970557,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:01:55.458+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-13,06:02,Heard,-3.341093,39.970611,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:02:23.980+0300
Common Bulbul,Pycnonotus barbatus tricolor,545,2020-07-13,06:07,Heard,-3.341185,39.970687,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:07:18.953+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-13,06:07,Heard,-3.341158,39.970684,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:07:36.511+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-13,06:08,Heard,-3.341197,39.970712,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:08:20.303+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-13,06:09,Heard,-3.341197,39.970712,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:09:12.744+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-13,06:10,Seen,-3.341271,39.970861,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:10:04.958+0300
African Bare-eyed Thrush,Turdus tephronotus,2750,2020-07-13,06:10,Heard,-3.341257,39.970879,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:10:25.092+0300
African Fish Eagle,Haliaeetus vocifer,149,2020-07-13,06:11,Heard,-3.341253,39.970932,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:11:07.775+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-13,06:12,Heard,-3.341293,39.971125,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:12:23.690+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-13,06:13,Heard,-3.341333,39.971267,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:13:31.592+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-13,06:16,Seen,-3.341278,39.971509,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:16:08.768+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-13,06:16,Heard,-3.341297,39.971778,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:16:58.025+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-13,06:17,Heard,-3.341269,39.971846,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:17:26.883+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-13,06:18,Heard,-3.341339,39.97193,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:18:52.495+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-13,06:19,Heard,-3.46669,39.934938,,1,false,Alive,1238,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:19:17.373+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-13,06:20,Heard,-3.46669,39.934938,,1,false,Alive,1238,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:20:51.053+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-13,06:22,Heard,-3.341678,39.97251,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:22:20.994+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-13,06:23,Heard,-3.341724,39.972642,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:23:26.664+0300
Northern Carmine Bee-eater,Merops nubicus,1576,2020-07-13,06:29,Seen,-3.342333,39.97348,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:29:33.840+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-13,06:29,Heard,-3.342355,39.973484,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:29:48.132+0300
Hadeda,Bostrychia hagedash,84,2020-07-13,06:30,Heard,-3.342366,39.973488,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:30:56.187+0300
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-13,06:31,Seen,-3.342578,39.973836,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:31:46.410+0300
Glossy Ibis,Plegadis falcinellus,83,2020-07-13,06:32,Seen,-3.342546,39.973841,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:32:08.905+0300
Great White Egret,Ardea alba,58,2020-07-13,06:33,Seen,-3.342602,39.973787,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:33:18.014+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-13,06:40,Heard,-3.343761,39.974277,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:40:41.801+0300
White-browed Scrub Robin,Cercotrichas leucophrys,588,2020-07-13,06:41,Heard,-3.34379,39.974292,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:41:27.340+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-13,06:41,Heard,-3.343859,39.974279,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:41:56.689+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-13,06:45,Heard,-3.344333,39.974376,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:45:09.631+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-13,06:46,Seen,-3.344365,39.97434,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:46:33.076+0300
Village Weaver,Ploceus cucullatus,797,2020-07-13,06:53,Heard,-3.345081,39.974426,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:53:04.354+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-13,06:53,Heard,-3.345146,39.974403,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:53:27.465+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-13,06:55,Seen,-3.345462,39.974414,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:55:00.715+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-13,06:59,Seen,-3.346239,39.974698,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T06:59:39.797+0300
Unidentified,Unidentified,0,2020-07-13,07:00,Seen,-3.346262,39.974667,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:00:31.508+0300
Unidentified,Unidentified,0,2020-07-13,07:00,Seen,-3.346299,39.974681,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:00:46.170+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-13,07:01,Heard,-3.346319,39.9747,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:01:03.863+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-13,07:01,Heard,-3.346338,39.97467,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:01:36.849+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-13,07:02,Heard,-3.346338,39.974663,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:02:02.297+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-13,07:02,Heard,-3.346344,39.974675,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:02:18.967+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-13,07:02,Heard,-3.346339,39.974688,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:02:51.424+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-13,07:03,Heard,-3.346388,39.974675,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:03:55.288+0300
Village Weaver,Ploceus cucullatus,797,2020-07-13,07:05,Seen,-3.34652,39.974686,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:05:08.988+0300
White-browed Scrub Robin,Cercotrichas leucophrys,588,2020-07-13,07:05,Heard,-3.346587,39.974681,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:05:38.998+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-13,07:05,Heard,-3.346666,39.974726,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:05:57.820+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2020-07-13,07:07,Seen,-3.346794,39.974708,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:07:17.439+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-13,07:07,Seen,-3.346781,39.974726,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:07:30.717+0300
African Bare-eyed Thrush,Turdus tephronotus,2750,2020-07-13,07:09,Heard,-3.346868,39.97477,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:09:04.659+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-13,07:09,Heard,-3.34689,39.974807,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:09:23.809+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-13,07:09,Heard,-3.346887,39.974787,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:09:50.623+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-13,07:10,Heard,-3.346888,39.974768,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:10:10.867+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-13,07:10,Heard,-3.346968,39.974772,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:10:39.091+0300
